transaction_id,customer_id,card_number,transaction_date,transaction_time,amount,merchant_name,merchant_category,city,state,response_code,is_fraud
TXN_00000293,CUST_000072,0102,2025-07-01,21:39:04,391.99,Best Western,Hotel,Houston,TX,00,0
TXN_00000819,CUST_000326,6040,2025-07-01,23:03:04,96.13,Mall ATM,ATM,Sacramento,CA,00,0
TXN_00000837,CUST_000126,6691,2025-07-02,01:05:04,66.05,Walmart.com,Online Retail,Springfield,IL,00,0
TXN_00000163,CUST_000122,0614,2025-07-02,01:28:04,279.63,Micro Center,Electronics,San Francisco,CA,00,0
TXN_00000828,CUST_000089,7073,2025-07-03,00:21:04,86.21,Circuit City,Electronics,Orlando,FL,00,0
TXN_00000018,CUST_000161,2366,2025-07-03,02:48:04,1109.11,Olive Garden,Restaurant,Remote_WY,WY,61,1
TXN_00000331,CUST_000076,7813,2025-07-03,03:34:04,337.18,Best Western,Hotel,Springfield,IL,00,0
TXN_00000432,CUST_000310,2716,2025-07-03,07:19:04,654.73,Circuit City,Electronics,Sterling Heights,MI,00,0
TXN_00000898,CUST_000095,3619,2025-07-03,08:31:04,175.9,Fry's Electronics,Electronics,Rochester,NY,00,0
TXN_00000915,CUST_000163,9769,2025-07-03,14:13:04,67.5,Theme Park,Entertainment,Buffalo,NY,00,0
TXN_00000611,CUST_000218,7583,2025-07-04,03:55:04,53.45,Whole Foods,Grocery,Rochester,NY,00,0
TXN_00000354,CUST_000452,9690,2025-07-04,09:20:04,42.78,Concert Hall,Entertainment,Dallas,TX,00,0
TXN_00000727,CUST_000302,5747,2025-07-04,18:29:04,59.95,Health Mart,Pharmacy,Tampa,FL,00,0
TXN_00000645,CUST_000381,9429,2025-07-05,01:18:04,60.98,Kroger,Grocery,Durham,NC,00,0
TXN_00000275,CUST_000339,4556,2025-07-05,01:48:04,70.6,Chevron,Gas Station,Rochester,NY,00,0
TXN_00000881,CUST_000296,5934,2025-07-05,09:01:04,127.4,Walmart,Grocery,Jacksonville,FL,00,0
TXN_00000860,CUST_000075,6823,2025-07-05,14:05:04,1027.23,Fry's Electronics,Electronics,Chicago,IL,00,0
TXN_00000952,CUST_000002,9671,2025-07-05,19:11:04,54.66,CVS,Pharmacy,Sacramento,CA,00,0
TXN_00000460,CUST_000340,2437,2025-07-05,20:42:04,272.47,Hilton,Hotel,Houston,TX,00,0
TXN_00000562,CUST_000104,0205,2025-07-06,01:23:04,282.36,Gas Station ATM,ATM,Rochester,NY,00,0
TXN_00000980,CUST_000467,1299,2025-07-06,03:08:04,100.39,Convenience Store ATM,ATM,San Francisco,CA,00,0
TXN_00000042,CUST_000038,6713,2025-07-06,04:19:04,943.81,Gas Station ATM,ATM,Chicago,IL,51,1
TXN_00000219,CUST_000268,9916,2025-07-06,12:36:04,65.1,Subway,Restaurant,Miami,FL,00,0
TXN_00000888,CUST_000156,2736,2025-07-06,19:27:04,310.2,Best Western,Hotel,Rockford,IL,00,0
TXN_00000971,CUST_000458,2601,2025-07-06,21:09:04,23.55,CVS,Pharmacy,Austin,TX,00,0
TXN_00000307,CUST_000029,8063,2025-07-07,01:34:04,227.22,Kohl's,Department Store,Erie,PA,00,0
TXN_00000177,CUST_000046,4717,2025-07-07,02:50:04,91.24,Whole Foods,Grocery,Detroit,MI,00,0
TXN_00000692,CUST_000489,3748,2025-07-07,03:13:04,81.16,Nordstrom,Department Store,Durham,NC,00,0
TXN_00000579,CUST_000329,5749,2025-07-07,05:13:04,61.56,Target,Grocery,Springfield,IL,00,0
TXN_00000167,CUST_000422,8548,2025-07-07,05:21:04,331.7,Marriott,Hotel,Sterling Heights,MI,00,0
TXN_00000322,CUST_000451,9055,2025-07-07,18:48:04,89.01,Olive Garden,Restaurant,Raleigh,NC,00,0
TXN_00000983,CUST_000049,8819,2025-07-08,03:45:04,46.23,Health Mart,Pharmacy,Savannah,GA,00,0
TXN_00000627,CUST_000249,8575,2025-07-08,06:09:04,20.05,Sports Arena,Entertainment,San Antonio,TX,00,0
TXN_00000877,CUST_000020,4286,2025-07-08,06:45:04,206.1,Hyatt,Hotel,Austin,TX,00,0
TXN_00000051,CUST_000047,8851,2025-07-08,07:13:04,439.33,Convenience Store ATM,ATM,Columbus,OH,00,0
TXN_00000975,CUST_000076,9006,2025-07-08,10:30:04,1134.34,Micro Center,Electronics,Charlotte,NC,00,0
TXN_00000043,CUST_000467,4210,2025-07-08,15:12:04,4.28,Kohl's,Department Store,Houston,TX,14,1
TXN_00000188,CUST_000067,0899,2025-07-08,16:06:04,167.75,Best Buy Online,Online Retail,Detroit,MI,00,0
TXN_00000822,CUST_000442,4389,2025-07-08,19:26:04,1110.1,RadioShack,Electronics,Atlanta,GA,00,0
TXN_00000821,CUST_000245,7638,2025-07-09,01:02:04,19.88,Concert Hall,Entertainment,Allentown,PA,00,0
TXN_00000088,CUST_000306,8962,2025-07-09,12:10:04,182.46,Amazon,Online Retail,Buffalo,NY,00,0
TXN_00000313,CUST_000074,2791,2025-07-09,20:22:04,122.13,Nordstrom,Department Store,Raleigh,NC,00,0
TXN_00000937,CUST_000083,7462,2025-07-10,13:36:04,8.7,Health Mart,Pharmacy,Los Angeles,CA,00,0
TXN_00000929,CUST_000015,4989,2025-07-11,01:26:04,59.2,Movie Theater,Entertainment,Sacramento,CA,00,0
TXN_00000571,CUST_000054,8348,2025-07-11,09:41:04,127.41,Amazon,Online Retail,Houston,TX,00,0
TXN_00000931,CUST_000357,5594,2025-07-11,10:34:04,11.09,CVS,Pharmacy,Grand Rapids,MI,00,0
TXN_00000449,CUST_000076,0116,2025-07-11,13:50:04,487.59,Gas Station ATM,ATM,Buffalo,NY,00,0
TXN_00000501,CUST_000186,5524,2025-07-11,18:24:04,347.28,Hilton,Hotel,Durham,NC,00,0
TXN_00000455,CUST_000232,0573,2025-07-11,23:32:04,510.19,Micro Center,Electronics,Detroit,MI,00,0
TXN_00000644,CUST_000141,9544,2025-07-12,00:45:04,81.56,Olive Garden,Restaurant,Columbus,GA,00,0
TXN_00000306,CUST_000201,3067,2025-07-12,03:06:04,52.12,Mobil,Gas Station,Allentown,PA,00,0
TXN_00000904,CUST_000370,7013,2025-07-12,03:31:04,125.4,Marriott,Hotel,Jacksonville,FL,00,0
TXN_00000148,CUST_000499,0623,2025-07-12,03:38:04,217.2,Nordstrom,Department Store,Cincinnati,OH,00,0
TXN_00000390,CUST_000330,1085,2025-07-12,04:37:04,269.83,Credit Union ATM,ATM,Greensboro,NC,00,0
TXN_00000028,CUST_000006,7701,2025-07-12,05:44:04,864.96,JCPenney,Department Store,Warren,MI,61,1
TXN_00000225,CUST_000047,3769,2025-07-12,19:07:04,34.5,Kroger,Grocery,Charlotte,NC,00,0
TXN_00000022,CUST_000213,9096,2025-07-12,22:13:04,947.92,Marriott,Hotel,Toledo,OH,61,1
TXN_00000126,CUST_000143,1478,2025-07-12,22:22:04,26.38,Health Mart,Pharmacy,Columbus,OH,00,0
TXN_00000222,CUST_000071,8902,2025-07-13,04:56:04,406.1,Bank ATM,ATM,San Antonio,TX,00,0
TXN_00000984,CUST_000196,3186,2025-07-13,14:15:04,634.8,Circuit City,Electronics,Sterling Heights,MI,00,0
